time,level,y,x,air,shum,omega,hgt,uwnd,vwnd
1879632.0,975.0,4577283.0,4642207.5,290.2578,0.0036075104,0.011610985,361.68036,3.2224884,-0.96681213
1856592.0,825.0,3830634.0,4901911.5,285.4533,0.00331,-0.161726,1756.8523,3.3538818,-1.8285217
1775040.0,100.0,4350042.0,5161615.0,213.87021,8.129898e-06,-0.017123342,16602.23,14.302437,11.251764
1810992.0,775.0,3960486.0,5291467.0,294.71924,0.0057045124,-0.059384346,2302.7686,1.1151886,0.37963867
1855848.0,200.0,3733245.0,5226541.0,215.60509,3.23385e-05,0.044085503,12241.078,26.72792,-2.1833496
1962072.0,450.0,4577283.0,4674670.5,247.92113,0.000566,-0.064352036,6468.6055,4.802429,3.5932312
1942656.0,400.0,4187727.0,4414966.5,252.53096,0.001292,-0.09019852,7637.0625,3.0473633,6.035507
1934472.0,850.0,4479894.0,4804522.5,292.94385,0.005943232,0.17314339,1557.8696,4.897827,-0.35743713
1846896.0,450.0,3570930.0,4674670.5,258.2193,8.3e-05,0.12377834,6623.4688,10.103287,-0.8605957
1864152.0,800.0,3733245.0,6070579.0,300.9607,0.00409,-0.03200245,1999.6392,5.3072815,7.1847687
1777320.0,500.0,4285116.0,4869448.5,255.93932,0.000965,-0.18984509,5661.75,7.09375,-9.236694
1889472.0,300.0,4057875.0,5973190.0,235.4026,0.00022943992,-0.004388809,9589.125,23.995285,-3.9857025
1786104.0,850.0,4317579.0,4901911.5,294.31326,0.00279,0.029363632,1486.0386,-0.30856323,-1.3511047
1909920.0,825.0,3635856.0,5648560.0,272.9828,0.00216,0.07199478,1812.0596,10.248932,4.040558
1811928.0,200.0,4187727.0,5064226.0,221.76471,4.45e-05,-0.019290924,11903.621,23.909943,27.106216
1913520.0,100.0,4285116.0,4836985.5,221.2306,1.6299185e-06,-0.061955035,16083.051,14.676019,5.898163
1961064.0,500.0,3051522.0,6103042.0,261.91547,0.001062,-0.1282463,5828.508,17.627594,-3.1966095
1898616.0,300.0,4382505.0,4739596.5,233.76169,5.5e-05,0.019981384,9552.5,10.60173,7.69133
1785528.0,850.0,3408615.0,4739596.5,290.55933,0.00498,0.027562141,1524.3423,1.6312866,-2.171814
1927056.0,500.0,3668319.0,5259004.0,257.44113,0.001005,0.08725166,5763.0117,16.619278,-11.17305
1838424.0,975.0,3506004.0,5778412.0,287.04224,0.0069586183,0.010818481,399.02502,7.1605377,-6.7223206
1847928.0,825.0,2661966.0,6232894.0,288.32428,0.0044626994,-0.274889,1729.1946,13.808273,6.798691
1913544.0,225.0,4187727.0,4901911.5,214.77505,3.19e-05,-0.006422043,10961.277,12.286835,16.193848
1952808.0,100.0,4025412.0,4869448.5,213.2799,7.12375e-06,0.020847023,16387.367,8.488965,-7.651245
1794432.0,400.0,3538467.0,4285114.5,251.90434,0.00035,0.029471397,7495.3906,16.150864,-7.446823
1847616.0,725.0,3928023.0,4674670.5,279.5545,0.00505,-0.0062885284,2869.2896,7.436798,3.1187592
1838616.0,800.0,4317579.0,4836985.5,271.546,0.00337,-0.26432896,2025.9121,7.592926,1.3035278
1882680.0,275.0,4122801.0,4479892.5,229.80867,0.00019749132,0.069672585,10123.203,24.4348,-19.466644
1775064.0,300.0,2726892.0,4836985.5,238.3981,0.000415,-0.39078426,9699.609,-3.2147675,17.34755
1879512.0,700.0,4057875.0,5259004.0,280.08585,0.00293,-0.31840897,3101.1765,2.9545794,-0.49745178
1951368.0,975.0,3895560.0,4934374.5,309.95508,0.010181588,-0.027911186,305.02356,-2.4878387,1.7540741
1785480.0,350.0,3570930.0,6200431.0,245.836,0.000438,0.023452759,8474.41,7.0812073,1.5759583
1812120.0,875.0,3148911.0,6038116.0,294.1328,0.00378,0.12321091,1156.9265,5.5892944,-1.1409454
1783200.0,175.0,3538467.0,5648560.0,218.59227,3.5700003e-05,-0.08767414,12887.25,11.411309,-12.89418
1777488.0,1000.0,4187727.0,4901911.5,289.14413,0.0045012604,0.04519391,100.05521,5.8731995,-1.6899414
1881216.0,600.0,4479894.0,4642207.5,274.9223,0.001462,0.17956161,4469.43,2.483673,1.3044586
1915584.0,875.0,3506004.0,5291467.0,301.66455,0.0071874983,0.0067100525,1262.3433,2.1016693,-1.9457092
1927128.0,825.0,3570930.0,4317577.5,290.11346,0.0016399999,0.080327034,1796.3374,-3.2565308,-2.1147919
1908840.0,225.0,4252653.0,4999300.0,223.737,9.269177e-05,-0.061709404,11193.305,-12.17215,-3.541092
1776024.0,350.0,2629503.0,5421319.0,250.29378,0.000593618,-0.097766876,8630.25,-2.8785553,1.6065216
1802904.0,125.0,4025412.0,6167968.0,212.46342,1.5974463e-05,0.15102941,15197.93,18.009895,0.915802
1942800.0,900.0,4252653.0,4934374.5,296.0088,0.0063013006,-0.061886787,1007.3518,4.830719,-5.080078
1795104.0,500.0,4285116.0,4609744.5,263.20895,0.000825,-0.044901848,5892.375,4.282242,-6.679352
1820136.0,775.0,4187727.0,5031763.0,283.7793,0.00545,-0.06927967,2281.3867,1.6904602,-5.4891205
1925976.0,150.0,3246300.0,6200431.0,209.46744,2.1739668e-05,0.0038047433,14172.836,25.8564,13.071747
1790160.0,350.0,4285116.0,4804522.5,239.61679,0.000286,0.026550293,8362.523,18.395447,1.1326447
1881456.0,175.0,3700782.0,6103042.0,214.53,3.773483e-05,-0.044034004,13243.004,29.880936,6.421051
1888488.0,100.0,3992949.0,5356393.0,209.96754,6.7973997e-06,-0.045238554,16641.168,9.282746,-3.152649
1819224.0,225.0,3635856.0,4772059.5,222.81012,8.690996e-05,-0.02444458,11653.469,10.951019,14.332993
1790880.0,225.0,4382505.0,5259004.0,221.88441,6.2600004e-05,0.061306,10851.766,11.864853,-0.24952698
1864680.0,975.0,3863097.0,4869448.5,303.88354,0.0018624163,-0.0702858,344.21387,1.9296875,-2.071289
1838520.0,750.0,4285116.0,5096689.0,283.3189,0.00347,-0.069859505,2566.4138,14.951553,2.1604156
1872432.0,650.0,4025412.0,5064226.0,280.0515,0.002773,0.07905674,3779.877,1.4287052,5.052246
1951728.0,875.0,4317579.0,4869448.5,297.78906,0.007173016,-0.36295986,1241.04,8.258774,1.4481201
1819248.0,800.0,4155264.0,5031763.0,297.73853,0.0053787613,-0.07581425,2021.2224,2.2255993,-1.759079
1785336.0,775.0,4479894.0,4999300.0,287.31152,0.00654,0.024043083,2336.6006,-0.7059784,0.68489075
1783080.0,700.0,4187727.0,5096689.0,276.16083,0.00527,-0.16125774,3111.2473,5.524948,0.06163025
1952256.0,975.0,3863097.0,4999300.0,301.0266,0.0072284527,-0.077607155,229.58911,-3.1941528,2.9278412
1913736.0,100.0,4317579.0,5226541.0,212.26321,1.8906571e-06,0.040145397,16291.527,11.358124,-6.192108
1874832.0,275.0,4122801.0,4772059.5,223.96274,6.1000002e-05,0.019207954,9823.793,33.816116,-12.865433
1872336.0,900.0,3668319.0,4901911.5,305.1018,0.0033,0.02183342,975.812,5.016266,2.0436401
1815000.0,875.0,3668319.0,5843338.0,275.1233,0.00238,-0.13768291,1170.3264,1.324646,-7.9449005
1837104.0,650.0,4220190.0,4934374.5,275.34082,0.003893,0.1416235,3750.8987,5.0685577,-6.0578613
1855800.0,100.0,4414968.0,5194078.0,217.3278,7.2745065e-06,0.032975614,16365.574,11.275078,9.073181
1914072.0,350.0,3992949.0,4966837.0,234.32237,0.000147,-0.25596428,8189.871,20.813477,18.126404
1818960.0,600.0,3765708.0,4804522.5,277.72552,0.0009082281,0.06715965,4499.793,4.675125,0.8626518
1784472.0,900.0,4414968.0,4901911.5,304.07935,0.0044552227,-0.19297314,1035.4707,4.237259,2.8824005
1905192.0,900.0,2629503.0,5810875.0,300.28217,0.00335808,-0.052122116,977.91895,1.2097778,4.398041
1810512.0,850.0,2824281.0,4999300.0,300.58887,0.01044,0.04529953,1534.6675,-0.27799988,2.0160522
1871832.0,100.0,3798171.0,4966837.0,209.4001,1.0407358e-05,0.021746337,16709.207,2.818778,5.3339996
1830312.0,925.0,4252653.0,4934374.5,288.0719,0.0059418045,-0.140378,800.06055,-0.6382599,-0.16815186
1922256.0,400.0,3603393.0,4414966.5,244.27098,0.000115065086,0.6617527,7331.1523,7.8342896,-27.552963
1809720.0,350.0,3181374.0,5194078.0,245.24155,0.000645,-0.236516,8491.195,24.943008,16.093948
1933200.0,550.0,2759355.0,5453782.0,271.1065,0.004337,0.003115654,5201.426,2.045929,2.9043427
1934304.0,925.0,4155264.0,5681023.0,289.87354,0.004575872,-0.25119686,763.13965,7.366455,-7.0540314
1869096.0,175.0,4317579.0,4836985.5,217.79457,2.630001e-06,-0.021222115,12389.27,19.356007,-21.696304
1810488.0,750.0,4285116.0,4901911.5,285.6145,0.00396,-0.042149544,2624.0493,3.074417,0.5432129
1951872.0,1000.0,4512357.0,4804522.5,305.41797,0.0096160155,0.093016624,83.53717,3.292328,1.0292158
1936464.0,450.0,4057875.0,4869448.5,246.21663,0.000428,0.06900406,6444.004,21.169907,-6.1692963
1797216.0,100.0,2759355.0,4869448.5,206.7159,3.2162857e-06,0.090529025,16234.555,30.977837,14.294357
1908888.0,450.0,3051522.0,5551171.0,259.50336,7.7e-05,0.3512802,6595.3164,22.525131,-18.778091
1801272.0,900.0,2661966.0,4642207.5,291.36816,0.002751479,-0.016095161,1020.2385,1.9169922,3.336319
1919328.0,725.0,4057875.0,4317577.5,269.4336,0.00122,-0.38942432,2699.8813,12.270508,19.73108
1829232.0,800.0,4025412.0,5940727.0,280.3081,0.00436,0.13170052,2010.1296,7.3934326,-5.137558
1940352.0,300.0,4382505.0,6070579.0,223.8549,5.3e-05,-0.11299896,9111.586,-8.462814,-4.7147217
1838736.0,350.0,4285116.0,4966837.0,234.38081,0.00011,0.1739273,8163.5664,-16.693542,-22.277206
1889976.0,800.0,4187727.0,4772059.5,293.64258,0.00502,-0.19409275,2021.0654,1.2518654,2.8471375
1820472.0,300.0,4317579.0,4869448.5,235.56145,0.000142,0.34806538,9521.52,1.6775208,-18.851654
1952136.0,1000.0,4220190.0,5031763.0,305.8994,0.0058563873,-0.07319641,77.51433,2.2055845,-0.653595
1915608.0,975.0,4090338.0,6135505.0,304.16992,0.011921452,-0.13230854,342.51746,-0.6619568,2.0458374
1802928.0,225.0,3765708.0,5129152.0,225.69159,3.8500002e-05,0.03215027,11426.48,35.09268,25.350357
1917672.0,700.0,3928023.0,4252651.5,276.92828,0.0063,0.026625633,3119.3428,3.4040527,-24.789124
1939584.0,800.0,4252653.0,4836985.5,276.86072,0.00232,0.23409748,1951.9761,10.443832,6.189316
1900680.0,100.0,4187727.0,4772059.5,214.45,4.0813597e-06,-0.018975973,16288.41,12.847748,11.177628
1890648.0,175.0,3798171.0,4934374.5,215.8621,3.304515e-05,0.07028389,12996.0625,23.875732,-0.397583
1782816.0,900.0,4512357.0,6070579.0,282.1836,0.001960985,-0.0927515,1075.6411,4.579529,9.475235
1943088.0,250.0,3928023.0,4901911.5,230.31566,6.0289552e-05,-0.037929535,10749.625,31.261353,21.702438
1961928.0,975.0,3246300.0,4350040.5,292.16235,0.0061932798,-0.1643982,341.6189,5.450775,-1.9499359
1813056.0,875.0,3570930.0,4317577.5,281.9912,0.003573249,0.25454235,1258.2617,-2.0276947,0.972702
1934760.0,850.0,4220190.0,4869448.5,295.18945,0.004655776,0.26330566,1475.7815,2.078659,5.8092804
1825656.0,775.0,4414968.0,5259004.0,269.36365,0.0015986117,0.278574,2174.902,2.3891296,0.75865173
1864776.0,125.0,4479894.0,4609744.5,212.04442,1.3002447e-05,-0.05053115,15128.699,8.3354645,0.6095123
1811304.0,650.0,3635856.0,4901911.5,280.49173,0.0020121844,-0.018366814,3806.0425,0.95817566,3.1167583
1862328.0,300.0,4025412.0,5194078.0,232.41783,0.000101,0.04593849,9435.051,19.46135,5.460251
1793280.0,100.0,4317579.0,4869448.5,214.98032,7.330001e-06,0.0006378293,16580.25,3.5521002,-4.9944057
1908024.0,800.0,3960486.0,4317577.5,291.86035,0.00107,0.49307346,2067.2976,-3.419159,-3.2247467
1810320.0,450.0,3083985.0,4934374.5,257.87708,0.001627,-0.033532143,6679.957,6.136902,2.8131256
1801464.0,725.0,4122801.0,5843338.0,283.1162,0.00603,-0.061157227,2868.707,-1.0173187,2.312439
1820352.0,900.0,4122801.0,4577281.5,298.04077,0.0074530407,-0.081186295,1007.4397,7.5855865,-0.7736969
1925784.0,350.0,4220190.0,4934374.5,235.47404,0.000211,0.040412903,8244.383,3.165268,6.432724
1803072.0,950.0,4285116.0,4772059.5,289.10986,0.0045155357,0.06581688,532.29565,0.020690918,1.1132202
1915104.0,775.0,3928023.0,4350040.5,283.7854,0.00324,-0.11542606,2316.386,3.7832184,-3.7816315
1800648.0,100.0,3116448.0,4934374.5,209.75623,3.300001e-06,-0.014226913,16454.207,18.199705,1.9363937
1935336.0,825.0,4642209.0,4350040.5,273.19928,0.00192,-0.26611042,1754.6038,3.2551422,1.2223206
1803048.0,175.0,4220190.0,4966837.0,223.61206,2.1953796e-05,-0.07188892,12839.934,15.037521,22.119583
1951824.0,100.0,4122801.0,4869448.5,208.53188,1.2341005e-05,-0.025786102,16746.887,9.906876,0.5750208
1838136.0,725.0,3992949.0,4804522.5,284.09372,0.00353,0.25426102,2926.8738,2.1132355,-2.7416534
1787232.0,825.0,3213837.0,4707133.5,283.57077,0.00367,-0.2849865,1706.435,-1.7279358,2.1274872
1872480.0,925.0,4155264.0,4447429.5,292.20703,0.009248196,0.026916504,800.5774,4.345764,0.54776
1918488.0,100.0,4447431.0,4707133.5,217.51332,1.9773609e-06,0.021783054,16096.582,11.239278,-15.928162
1962384.0,175.0,4642209.0,4414966.5,221.06587,3.570001e-06,0.043132782,12409.531,12.964196,2.884842
1819704.0,650.0,3830634.0,4934374.5,281.1414,0.0025730475,-0.024227142,3772.4888,10.4002075,3.827713
1847688.0,1000.0,4057875.0,4804522.5,296.36377,0.0038618585,0.01618421,183.41763,-1.2462158,1.3568115
1837704.0,100.0,3083985.0,6135505.0,204.4646,1.0485768e-05,0.07305533,16644.54,4.7444763,-3.6920319
1918008.0,775.0,3376152.0,5453782.0,285.5103,0.00527,0.05536461,2303.7744,1.2394199,0.90296936
1847856.0,500.0,2791818.0,4609744.5,257.08313,0.000391,-0.09445095,5684.5625,-2.5335236,-12.158081
1801704.0,500.0,3798171.0,4772059.5,266.85324,0.002417,-0.16438389,5943.125,11.959961,8.182526
1906560.0,225.0,4025412.0,5421319.0,219.0361,5.0904295e-05,-0.029129982,11483.613,11.10585,6.924652
1801440.0,925.0,4382505.0,4642207.5,299.25903,0.0036212502,0.11502361,801.9829,3.3705902,1.3278351
1836552.0,400.0,3895560.0,5356393.0,250.9045,0.000262,-0.10986519,7498.004,19.292587,6.178894
1890144.0,650.0,3992949.0,4414966.5,281.35663,0.0021055592,0.11007404,3793.6987,0.3395996,-4.153412
1845216.0,700.0,4090338.0,5161615.0,280.51562,0.00436,-0.2461071,3047.3928,7.399063,1.7950592
1827648.0,1000.0,4057875.0,5323930.0,308.11865,0.011882232,-0.084741116,56.63916,2.5089722,0.3116455
1880760.0,500.0,3506004.0,5226541.0,267.14178,0.00077090866,0.023532867,5980.4297,1.6172333,9.068527
1862496.0,150.0,3506004.0,5194078.0,209.9563,1.928439e-05,-0.07271099,14201.824,25.96022,5.3857727
1928904.0,950.0,3246300.0,4447429.5,282.7058,0.004146818,0.024983406,616.2325,3.1062927,-3.047577
1890120.0,225.0,3083985.0,6330283.0,227.58781,9.084961e-05,0.15535355,11727.152,-0.5823822,-9.958389
1939800.0,125.0,4025412.0,4350040.5,216.98317,3.1000009e-06,0.022870421,14960.602,8.61782,-8.605469
1786944.0,650.0,3538467.0,4317577.5,264.40802,0.002205,-2.298377,3599.6873,4.8263855,20.49144
1795200.0,450.0,4350042.0,4869448.5,248.18774,0.00038800001,0.31093788,6236.9336,9.049454,12.942352
1776984.0,950.0,2824281.0,5908264.0,294.0276,0.0082580075,-0.013522148,528.96875,-1.647644,1.807724
1935000.0,550.0,3278763.0,5226541.0,273.54144,0.00044899998,0.22109604,5161.6445,-0.5336151,-4.69339
1870008.0,150.0,3700782.0,5648560.0,215.63994,1.0744527e-05,0.10819721,13614.762,35.186493,7.8858643
1819512.0,975.0,2759355.0,6265357.0,303.06055,0.0126600675,-0.09639627,316.56088,-0.72226906,3.3493423
1781304.0,250.0,3278763.0,4479892.5,218.57294,2.2600001e-05,0.1285572,10343.133,22.86911,-30.769333
1859616.0,900.0,3603393.0,4285114.5,287.27704,0.00478626,-0.023201942,1084.896,1.0109711,-6.6157074
1940160.0,450.0,3343689.0,5161615.0,254.19974,0.000821,0.18621922,6560.242,18.939163,2.735199
1870848.0,650.0,3473541.0,5551171.0,279.86517,0.0023096863,-0.801981,3744.1362,12.579178,1.8656616
1913496.0,725.0,4285116.0,4869448.5,263.3637,0.00148,0.27471828,2660.2695,11.420441,4.770584
1808400.0,725.0,4122801.0,4447429.5,273.99664,0.00341,-0.3656721,2741.661,1.3838501,11.526672
1862232.0,925.0,3246300.0,6135505.0,302.31982,0.007360919,0.10630703,713.39966,-4.8724823,-3.1760712
1828632.0,775.0,4187727.0,4544818.5,278.66284,0.0052252896,0.16174793,2304.2932,9.492447,-2.9369812
1846704.0,300.0,4187727.0,4772059.5,234.73265,0.00010522223,-0.012576103,9630.102,11.880493,4.4434204
1819824.0,250.0,3992949.0,5713486.0,228.10017,4.2569838e-05,-0.08629894,10850.859,31.940826,17.727127
1916376.0,600.0,4544820.0,4869448.5,275.12732,0.002019,0.14261818,4398.3086,1.3732224,-0.9264984
1934664.0,775.0,3473541.0,5745949.0,291.9671,0.00375,-0.03287697,2340.5427,0.5639801,-0.9473572
1800336.0,250.0,3441078.0,4609744.5,226.9858,0.0001357,-0.14182758,10791.852,27.614258,21.081879
1786056.0,400.0,4220190.0,4674670.5,247.30197,0.000289,-0.07894802,7446.4766,0.7154999,3.1843414
1775208.0,850.0,4090338.0,4836985.5,302.64624,0.006600183,-0.21991634,1492.6421,2.0941315,4.4490967
1949880.0,225.0,3213837.0,6103042.0,223.07741,7.151619e-05,0.05485058,11658.074,2.1887665,-12.077667
1937376.0,400.0,3863097.0,5973190.0,236.38069,0.000196,-0.15197754,7137.875,7.4354553,2.4570465
1806240.0,875.0,3506004.0,4285114.5,275.57455,0.0037496823,0.1389904,1294.9248,5.68338,1.5157928
1951512.0,925.0,4252653.0,5129152.0,303.64453,0.008869676,0.01223278,792.1094,0.42868042,0.17602539
1808112.0,550.0,4057875.0,4544818.5,251.0552,0.000809,0.0072898865,4848.7773,9.098618,7.961624
1775784.0,950.0,4090338.0,4382503.5,293.02002,0.0062110443,0.16790009,604.18506,0.3542633,-2.410324
1875120.0,150.0,3116448.0,6200431.0,210.42398,1.064406e-05,0.022826433,13825.07,39.376328,-0.2872467
1952448.0,250.0,3798171.0,4999300.0,226.34624,4.8105776e-05,0.11686134,10868.625,9.04895,-0.30952454
1856232.0,450.0,3992949.0,4285114.5,248.82668,0.00062,-0.71818256,6299.625,16.2406,20.004257
1926912.0,150.0,4350042.0,4934374.5,214.352,1.0980001e-05,0.05905819,13528.23,6.5845337,-27.496017
1838592.0,975.0,2921670.0,5616097.0,308.38013,0.0069924076,-0.040296555,276.4854,2.23378,4.2439423
1803096.0,950.0,2889207.0,5908264.0,306.1482,0.009947554,-0.26225662,500.79535,1.6661682,4.218643
1829952.0,725.0,3506004.0,4252651.5,273.7885,0.00151,0.20728207,2747.0354,5.742218,-3.3912964
1898184.0,350.0,3863097.0,4934374.5,242.74324,0.000144,-0.35310268,8473.176,23.562546,15.443268
1818480.0,925.0,3830634.0,5161615.0,300.47485,0.0069566057,-0.033231735,748.6909,7.898102,0.67129517
1827336.0,125.0,3765708.0,4285114.5,217.16896,1.2396927e-05,0.051968634,15086.484,14.857574,14.239532
1795800.0,875.0,4447431.0,6070579.0,272.48932,0.0017200001,-0.024223328,1284.8423,6.1233063,-0.98464966
1794048.0,400.0,3506004.0,4317577.5,251.56644,0.00068,-0.06899452,7581.0703,5.960327,6.2345276
1803336.0,150.0,3538467.0,4350040.5,215.08913,1.7287384e-05,0.019248962,14064.797,21.42926,11.930435
1809960.0,225.0,3506004.0,4479892.5,222.3209,7.07e-05,0.07534599,11613.852,4.85231,-0.41540527
1827648.0,850.0,4252653.0,5096689.0,300.66846,0.008523456,0.032138824,1504.2476,0.21244812,-1.4846649
1942824.0,925.0,3538467.0,4382503.5,302.72437,0.004743,-0.3920145,725.90576,0.6377716,2.6483612
1820544.0,925.0,3603393.0,5778412.0,296.50317,0.00909385,0.035009384,801.9768,-0.6234436,-0.0011444092
1906896.0,850.0,4220190.0,5551171.0,302.7964,0.00706258,-0.16216755,1531.6472,-1.4496307,6.3663635
1915608.0,150.0,4414968.0,5453782.0,212.26003,2.1813428e-05,-0.011906624,14174.648,25.411545,-1.2801361
1917096.0,825.0,3798171.0,5323930.0,290.1311,0.00457,0.030701637,1735.4226,8.232895,2.325714
1863192.0,225.0,3668319.0,4901911.5,226.82715,8.538335e-05,-0.063899994,11657.215,11.588043,21.501587
1793784.0,825.0,4350042.0,4869448.5,294.18872,0.005790555,-0.019129753,1773.531,1.5962067,-3.0178833
1829952.0,175.0,4090338.0,4804522.5,224.6693,1.36803865e-05,0.01308918,12712.391,16.128769,-5.530792
1793376.0,500.0,3895560.0,4934374.5,262.45935,0.001865,-0.14429188,5837.1484,8.171936,7.143402
1939776.0,925.0,4025412.0,4934374.5,283.37933,0.004540395,0.13211918,785.33276,-2.365036,-6.028824
1864248.0,850.0,4155264.0,4447429.5,285.51807,0.00445,0.05670929,1543.6924,2.6134796,-2.58313
1907328.0,700.0,4025412.0,4414966.5,286.93628,0.0045381044,-0.03258705,3213.0413,1.8162079,0.007095337
1847496.0,550.0,3570930.0,4350040.5,262.47754,0.001277,0.32849026,4980.3047,-15.2634735,-13.17424
1824168.0,650.0,2759355.0,6038116.0,268.20935,0.000859,0.026450157,3598.0696,18.989029,-2.6592407
1948704.0,100.0,3083985.0,5875801.0,212.41595,5.487503e-06,-0.0370363,16361.945,16.567795,10.278385
1890624.0,550.0,4090338.0,4869448.5,259.71234,0.001252,0.0020332336,4994.84,17.63852,-1.0668945
1881480.0,175.0,4252653.0,5551171.0,223.25943,8.4099884e-05,0.039004326,13014.184,24.35698,25.288818
1820304.0,775.0,4285116.0,4642207.5,289.72925,0.00358,0.18974113,2312.9512,6.1180115,8.5426
1924968.0,925.0,4220190.0,4707133.5,307.1421,0.0058559882,-0.06861496,743.6013,1.2087708,-2.4424744
1891704.0,350.0,3700782.0,5194078.0,239.03174,0.00015200001,0.1715231,8345.266,-2.6275787,0.87965393
1793640.0,775.0,4187727.0,4512355.5,293.10107,0.0065265032,0.011492729,2334.4263,-3.1925507,-1.730835
1951224.0,450.0,4090338.0,5129152.0,259.79327,0.001859,0.055768967,6684.4336,17.975342,6.464905
1958808.0,250.0,3148911.0,4382503.5,226.79243,7.08e-05,0.08571434,10864.961,4.1849213,-7.7663574
1950264.0,225.0,2759355.0,4869448.5,227.61856,4.4202585e-05,0.03639698,11672.695,5.5527954,-5.669647
1958520.0,300.0,2986596.0,4382503.5,228.13991,0.000108331515,0.058008194,9329.602,-7.048218,-1.7203674
1821600.0,500.0,3733245.0,4414966.5,263.93256,0.002602,-0.07220936,5961.379,5.2007294,-1.9934845
1853928.0,900.0,3928023.0,5616097.0,300.58105,0.00793,-0.029068947,954.7637,5.280731,4.0445404
1819728.0,800.0,3992949.0,4707133.5,292.65112,0.0026118471,0.032164574,1967.502,3.7120056,5.2055664
1913232.0,775.0,4414968.0,4966837.0,272.0103,0.0044299997,-0.15142918,2191.0334,3.3279266,2.8380585
1907496.0,500.0,3960486.0,4609744.5,262.5938,0.001597,0.21079731,5850.383,-2.0097198,-2.2848816
1942848.0,725.0,4252653.0,5259004.0,279.1317,0.0069,-0.22555542,2768.1802,-0.49497986,1.9265442
1821552.0,700.0,2694429.0,4739596.5,283.97998,0.002369,0.46991444,3135.5415,15.961288,-5.8231964
1951992.0,800.0,3278763.0,4544818.5,298.48438,0.0053012883,0.15270996,2064.8467,-4.96344,-0.10612488
1784592.0,850.0,4187727.0,4707133.5,288.3728,0.007409809,0.016768456,1515.4639,6.208008,1.3421783
1794744.0,100.0,3278763.0,4479892.5,211.9242,7.1273553e-06,0.017483592,16518.406,7.7360697,-3.2282095
1925784.0,225.0,4220190.0,4901911.5,218.44022,4.243884e-05,-0.0474329,11137.18,0.072143555,6.7053223
1825560.0,850.0,3408615.0,6135505.0,284.47852,0.00186,0.17460918,1458.3618,3.6647034,0.58332825
1812360.0,200.0,3570930.0,4350040.5,219.96376,4.032583e-05,0.089494705,12064.254,14.659821,6.4450226
1828176.0,925.0,4220190.0,6103042.0,300.14062,0.009293675,0.01074791,791.55396,-5.3260956,8.592606
1934640.0,550.0,4285116.0,4447429.5,267.66754,0.000331,-0.0023736954,5050.875,10.70668,18.509827
1950360.0,550.0,4155264.0,4772059.5,264.09088,0.000975,0.058527946,5067.383,11.488403,6.881897
1896960.0,225.0,3473541.0,4577281.5,214.94421,2.6571597e-05,0.02484417,11265.141,21.638199,-4.958557
1809432.0,125.0,4187727.0,4772059.5,214.19113,8.800001e-06,-0.012354374,15013.0625,12.217804,10.485184
1939176.0,550.0,2597040.0,6070579.0,262.73944,0.002617,-0.22187614,5010.4766,16.807724,9.175858
1804632.0,1000.0,3895560.0,4966837.0,280.97372,0.0027565386,-0.0018196106,211.84471,7.8396454,-7.3953857
1935264.0,225.0,4674672.0,4414966.5,217.11162,5.0642175e-05,-0.27220726,11192.602,28.234177,30.57985
1855344.0,250.0,4057875.0,4479892.5,233.04219,5.3306452e-05,-0.00078105927,10775.676,14.759537,8.69281
1829808.0,175.0,4350042.0,4739596.5,211.74086,2.0360001e-05,0.002986908,13074.762,7.6846466,-10.916199
1941000.0,925.0,4025412.0,5356393.0,301.57324,0.007108682,-0.18973827,647.1865,15.115982,9.054153
1863912.0,950.0,4512357.0,4707133.5,305.8374,0.005185093,-0.15549183,525.4031,1.1253967,1.2626495
1917192.0,600.0,3635856.0,6167968.0,276.14508,0.0036733386,0.104460716,4458.5254,9.795731,-0.285141
1809672.0,550.0,3116448.0,5031763.0,270.86023,0.000713,0.056591988,5114.41,6.8196564,13.606125
1792152.0,450.0,3473541.0,5583634.0,253.25726,0.000928,0.10355759,6560.742,16.630249,-2.2866058
1800072.0,125.0,3051522.0,5194078.0,211.59743,6.200001e-06,-0.02818197,14939.297,20.14247,-0.4619875
1837200.0,500.0,4220190.0,4869448.5,264.51514,0.001063,0.050476074,5869.992,9.168625,-0.7758026
1900464.0,400.0,3733245.0,5194078.0,249.68584,0.000385,0.13384247,7493.4727,27.177414,-11.095047
1925856.0,300.0,4285116.0,4772059.5,237.083,0.000294,0.03514576,9540.555,21.994202,-9.06926
1794528.0,900.0,4285116.0,4804522.5,283.65,0.0047867578,-0.1414671,944.9241,2.7487946,0.7246399
1959456.0,400.0,2889207.0,4707133.5,257.42206,0.000187,0.32807446,7689.1523,-4.7935333,-3.597992
1890888.0,275.0,3083985.0,6103042.0,235.72438,0.0002412,-0.00299263,10299.488,29.84488,6.5211334
1864632.0,950.0,3960486.0,5161615.0,302.18286,0.0035221332,-0.14073944,525.6814,3.9477997,-0.732605
1787256.0,275.0,3700782.0,5161615.0,226.23564,2.212991e-05,-0.21434116,9545.664,55.253357,16.356323
1913472.0,700.0,4350042.0,5226541.0,269.53357,0.0034,0.15593243,2989.647,5.962433,7.081314
1880856.0,500.0,4447431.0,6103042.0,259.3824,0.001422,0.051249504,5695.1445,18.734283,-15.439423
1900104.0,950.0,4285116.0,4901911.5,284.44678,0.005422769,0.08290863,552.76886,1.603302,-0.3152771
